objectid,quickref,name,short_name,street,street2,city,state,zip,county,country_code,country,mail_street,mail_street2,mail_city,mail_state,mail_zip,mail_country_code,mail_country,phone,webaddress,email,tax_id,parishueid,f2014_members_this_year,f2014_sunday_attendance,f2014_plate_and_pledge,f2015_members_this_year,f2015_sunday_attendance,f2015_plate_and_pledge,f2016_members_this_year,f2016_sunday_attendance,f2016_plate_and_pledge,f2017_members_this_year,f2017_sunday_attendance,f2017_plate_and_pledge,f2018_members_this_year,f2018_sunday_attendance,f2018_plate_and_pledge,f2019_members_this_year,f2019_sunday_attendance,f2019_plate_and_pledge,f2020_members_this_year,f2020_sunday_attendance,f2020_plate_and_pledge,f2021_members_this_year,f2021_sunday_attendance,f2021_plate_and_pledge,f2022_members_this_year,f2022_sunday_attendance,f2022_plate_and_pledge,f2023_members_this_year,f2023_sunday_attendance,f2023_plate_and_pledge,attendance_pctinc,member_pctinc,platepledge_pctinc,attendance_avg,member_avg,platepledge_avg,dio_reg
119,Holy Cross Church (Afton),Holy Cross Church,Holy Cross,190 Rockfish School Ln,,Afton,VA,22920,Albemarle,US,UNITED STATES,PO Box 12,,Batesville,VA,22924-0012,US,UNITED STATES,,,,54-1145556,9534-9270,85.000000000000000,,,82.000000000000000,47.000000000000000,63715.000000000000000,83.000000000000000,45.000000000000000,65007.000000000000000,71.000000000000000,44.000000000000000,66445.000000000000000,72.000000000000000,47.000000000000000,52563.000000000000000,71.000000000000000,37.000000000000000,66272.000000000000000,49.000000000000000,36.000000000000000,50247.000000000000000,44.000000000000000,26.000000000000000,58392.000000000000000,42.000000000000000,25.000000000000000,79928.000000000000000,36.000000000000000,28.000000000000000,61900.000000000000000,-40.425531909999997,-57.647058819999998,-2.848622770000000,37.222222219999999,63.500000000000000,62718.777777780000179,4
120,Grace Memorial Church (Port Republic),Grace Memorial Church,Grace,7120 Ore Bank Rd,,Port Republic,VA,24471-2206,Rockingham,US,UNITED STATES,7120 Ore Bank Rd,,Port Republic,VA,24471-2206,US,UNITED STATES,540-249-4121,,,54-1201620,5054-3420,57.000000000000000,,,57.000000000000000,,,57.000000000000000,29.000000000000000,53011.000000000000000,55.000000000000000,36.000000000000000,54425.000000000000000,55.000000000000000,24.000000000000000,51499.000000000000000,55.000000000000000,28.000000000000000,0.000000000000000,55.000000000000000,0.000000000000000,0.000000000000000,49.000000000000000,24.000000000000000,52883.000000000000000,56.000000000000000,24.000000000000000,53129.000000000000000,54.000000000000000,22.000000000000000,48397.000000000000000,-24.137931029999997,-5.263157890000000,-8.703853919999998,26.714285710000002,55.000000000000000,52224.000000000000000,7
121,Grace Episcopal Church (Bremo Bluff),Grace Episcopal Church,Grace,754 Bremo Bluff Rd,,Bremo Bluff,VA,23022,Fluvanna,US,UNITED STATES,General Delivery,Region 15,Bremo Bluff,VA,23022-9999,US,UNITED STATES,804-266-1410,,,54-1067411,9648-1197,55.000000000000000,18.000000000000000,28906.000000000000000,55.000000000000000,16.000000000000000,23290.000000000000000,55.000000000000000,,,55.000000000000000,,,55.000000000000000,12.000000000000000,29218.000000000000000,55.000000000000000,0.000000000000000,0.000000000000000,55.000000000000000,0.000000000000000,0.000000000000000,34.000000000000000,11.000000000000000,28211.000000000000000,34.000000000000000,0.000000000000000,0.000000000000000,32.000000000000000,11.000000000000000,29497.000000000000000,-38.888888890000004,-41.818181820000000,2.044558220000000,13.600000000000000,48.500000000000000,27824.400000000001455,4
122,Grace Episcopal Church (Alexandria),Grace Episcopal Church,Grace,3601 Russell Rd,,Alexandria,VA,22305-1799,Alexandria City,US,UNITED STATES,3601 Russell Rd,,Alexandria,VA,22305-1731,US,UNITED STATES,703-549-1980,www.gracealex.org,parish.administrator@gracealex.org,54-0544704,9894-2238,885.000000000000000,,,926.000000000000000,298.000000000000000,933650.000000000000000,926.000000000000000,,,926.000000000000000,,,992.000000000000000,253.000000000000000,885742.000000000000000,1008.000000000000000,275.000000000000000,816078.000000000000000,998.000000000000000,0.000000000000000,872659.000000000000000,1005.000000000000000,151.000000000000000,926368.000000000000000,1026.000000000000000,183.000000000000000,1000790.000000000000000,1049.000000000000000,242.000000000000000,945569.000000000000000,-18.791946309999997,18.531073449999997,1.276602580000000,233.666666669999984,974.100000000000023,911550.857142860069871,1
123,Grace Church Emmanuel Parish (Midland),Grace Church Emmanuel Parish,Grace Church,5108 Weston Rd,,Midland,VA,20139,Fauquier,US,UNITED STATES,PO Box 18,,Casanova,VA,20139-0018,US,UNITED STATES,,www.gracechurchcasanova.org/,info@gracechurchcasanova.org,54-1175070,5312-6124,47.000000000000000,29.000000000000000,88651.000000000000000,47.000000000000000,,105201.000000000000000,47.000000000000000,,,47.000000000000000,,,46.000000000000000,24.000000000000000,90176.000000000000000,38.000000000000000,23.000000000000000,93766.000000000000000,35.000000000000000,15.000000000000000,81904.000000000000000,33.000000000000000,19.000000000000000,81981.000000000000000,34.000000000000000,15.000000000000000,79195.000000000000000,38.000000000000000,14.000000000000000,72564.000000000000000,-51.724137929999998,-19.148936170000002,-18.146439409999999,19.857142860000000,41.200000000000003,86679.750000000000000,5
124,Grace Church (The Plains),Grace Church,Grace,6507 Main St,,The Plains,VA,20198,Fauquier,US,UNITED STATES,PO Box 32,,The Plains,VA,20198-0032,US,UNITED STATES,540-253-5177,www.gracetheplains.org,gracechurch@gracetheplains.org,54-0585401,9014-1086,583.000000000000000,98.000000000000000,270205.000000000000000,297.000000000000000,84.000000000000000,272335.000000000000000,291.000000000000000,83.000000000000000,276212.000000000000000,338.000000000000000,110.000000000000000,313920.000000000000000,355.000000000000000,128.000000000000000,345317.000000000000000,365.000000000000000,129.000000000000000,358416.000000000000000,379.000000000000000,132.000000000000000,357116.000000000000000,374.000000000000000,82.000000000000000,427840.000000000000000,374.000000000000000,0.000000000000000,0.000000000000000,124.000000000000000,98.000000000000000,402724.000000000000000,0.000000000000000,-78.730703259999999,49.043874099999996,104.888888890000004,348.000000000000000,336009.444444439955987,8
125,Grace Church (Stanardsville),Grace Church,Grace,97 Main St,,Stanardsville,VA,22973-0112,Greene,US,UNITED STATES,PO Box 112,,Stanardsville,VA,22973-0112,US,UNITED STATES,434-985-7716,www.gracechurchstanardsville.org,gracestanardsville@gmail.com,54-1604981,5834-3070,110.000000000000000,55.000000000000000,98470.000000000000000,104.000000000000000,57.000000000000000,95568.000000000000000,94.000000000000000,52.000000000000000,97346.000000000000000,90.000000000000000,44.000000000000000,99324.000000000000000,77.000000000000000,40.000000000000000,90532.000000000000000,75.000000000000000,43.000000000000000,93570.000000000000000,75.000000000000000,36.000000000000000,0.000000000000000,67.000000000000000,31.000000000000000,95033.000000000000000,57.000000000000000,34.000000000000000,96682.000000000000000,62.000000000000000,37.000000000000000,96117.000000000000000,-32.727272730000003,-43.636363639999999,-2.389560270000000,42.899999999999999,81.099999999999994,95849.111111109988997,4
126,Grace Church (Millers Tavern),Grace Church,Grace,604 Howertons Road,,Millers Tavern,VA,23115,Essex,US,UNITED STATES,PO Box 126,,Millers Tavern,VA,23115-0126,US,UNITED STATES,(804)843-3587,,,54-1290298,2169-9426,32.000000000000000,17.000000000000000,23294.000000000000000,30.000000000000000,21.000000000000000,8193.000000000000000,28.000000000000000,9.000000000000000,19590.000000000000000,13.000000000000000,9.000000000000000,30390.000000000000000,14.000000000000000,7.000000000000000,12484.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,-58.823529410000006,-56.250000000000000,-46.406800029999999,12.600000000000000,18.699999999999999,18790.200000000000728,9
127,Grace Church (Kilmarnock),Grace Church,Grace,303 S Main St,,Kilmarnock,VA,22482-9595,Lancaster,US,UNITED STATES,PO Box 1059,,Kilmarnock,VA,22482-1059,US,UNITED STATES,804-435-1285,www.graceepiscopalkilmarnock.com,grace.episcopal@va.metrocast.net,54-0683853,9062-0923,539.000000000000000,228.000000000000000,502029.000000000000000,550.000000000000000,222.000000000000000,535961.000000000000000,582.000000000000000,241.000000000000000,565048.000000000000000,582.000000000000000,,,587.000000000000000,207.000000000000000,562154.000000000000000,573.000000000000000,194.000000000000000,461659.000000000000000,550.000000000000000,135.000000000000000,518225.000000000000000,536.000000000000000,92.000000000000000,554556.000000000000000,535.000000000000000,117.000000000000000,531314.000000000000000,530.000000000000000,124.000000000000000,526527.000000000000000,-45.614035089999994,-1.669758810000000,4.879797780000000,173.333333330000016,556.399999999999977,528608.111111109959893,12
128,Grace Church (Keswick),Grace Church,Grace,5607 Gordonsville Rd,,Keswick,VA,22947,Albemarle,US,UNITED STATES,PO Box 43,,Keswick,VA,22947-0043,US,UNITED STATES,434-293-3549,www.gracekeswick.org/,parishadministrator@gracekeswick.org,5400525304,2956-3624,216.000000000000000,142.000000000000000,292425.000000000000000,218.000000000000000,130.000000000000000,308313.000000000000000,222.000000000000000,124.000000000000000,316097.000000000000000,236.000000000000000,121.000000000000000,332503.000000000000000,238.000000000000000,120.000000000000000,320908.000000000000000,245.000000000000000,115.000000000000000,308645.000000000000000,254.000000000000000,124.000000000000000,309381.000000000000000,254.000000000000000,0.000000000000000,312050.000000000000000,254.000000000000000,0.000000000000000,324183.000000000000000,212.000000000000000,88.000000000000000,354146.000000000000000,-38.028169009999999,-1.851851850000000,21.106608529999999,120.500000000000000,234.900000000000006,317865.099999999976717,4
129,Grace Church (Goochland),Grace Church,Grace,2955 River Rd W,,Goochland,VA,23063,Goochland,US,UNITED STATES,PO Box 698,,Goochland,VA,23063-0698,US,UNITED STATES,,www.gracechurchgoochland.org,emilydunevant@gmail.com,54-0699202,9711-2312,228.000000000000000,,,226.000000000000000,58.000000000000000,100002.000000000000000,224.000000000000000,63.000000000000000,89661.000000000000000,234.000000000000000,57.000000000000000,88509.000000000000000,234.000000000000000,62.000000000000000,98805.000000000000000,261.000000000000000,74.000000000000000,94501.000000000000000,150.000000000000000,82.000000000000000,92561.000000000000000,155.000000000000000,38.000000000000000,99679.000000000000000,166.000000000000000,45.000000000000000,114675.000000000000000,169.000000000000000,60.000000000000000,132776.000000000000000,3.448275860000000,-25.877192980000000,32.773344529999996,59.888888890000004,204.699999999999989,101241.000000000000000,15
130,Grace Church (Berryville),Grace Church,Grace,110 N Church St,,Berryville,VA,22611,Clarke,US,UNITED STATES,PO Box 678,,Berryville,VA,22611-0678,US,UNITED STATES,540-955-1610,www.clarkeparish.org,amzgrace@verizon.net,54-0590500,6809-9514,340.000000000000000,85.000000000000000,158305.000000000000000,334.000000000000000,86.000000000000000,175384.000000000000000,174.000000000000000,72.000000000000000,142733.000000000000000,196.000000000000000,63.000000000000000,139786.000000000000000,171.000000000000000,43.000000000000000,136280.000000000000000,164.000000000000000,67.000000000000000,122590.000000000000000,128.000000000000000,32.000000000000000,148248.000000000000000,126.000000000000000,53.000000000000000,126177.000000000000000,122.000000000000000,47.000000000000000,122613.000000000000000,96.000000000000000,40.000000000000000,126724.000000000000000,-52.941176470000002,-71.764705880000008,-19.949464640000002,58.799999999999997,185.099999999999994,139884.000000000000000,16
131,Grace & Holy Trinity Church (Richmond),Grace & Holy Trinity Church,Grace And Holy Trinity,8 N Laurel St,,Richmond,VA,23220-4797,Richmond City,US,UNITED STATES,8 N Laurel St,,Richmond,VA,23220-4797,US,UNITED STATES,804-359-5628,www.ghtc.org,jbowman@ghtc.org,54-0524502,9276-2293,890.000000000000000,239.000000000000000,831948.000000000000000,879.000000000000000,233.000000000000000,892885.000000000000000,880.000000000000000,243.000000000000000,838810.000000000000000,865.000000000000000,221.000000000000000,831521.000000000000000,853.000000000000000,185.000000000000000,782197.000000000000000,540.000000000000000,174.000000000000000,732798.000000000000000,523.000000000000000,176.000000000000000,707195.000000000000000,520.000000000000000,143.000000000000000,694571.000000000000000,685.000000000000000,159.000000000000000,855087.000000000000000,684.000000000000000,115.000000000000000,865546.000000000000000,-51.882845190000005,-23.146067420000001,4.038473560000000,188.800000000000011,731.899999999999977,803255.800000000046566,3
132,Good Shepherd-of-the-Hills (Free Union),Good Shepherd-of-the-Hills,Good Shepherd,7420 Mission Home Rd,,Free Union,VA,22940-1510,Albemarle,US,UNITED STATES,PO Box 31,,Free Union,VA,22940-0031,US,UNITED STATES,434-973-7688,,chieffrannie@mindspring.com,54-1252957,2245-4342,22.000000000000000,11.000000000000000,4058.000000000000000,21.000000000000000,12.000000000000000,5521.000000000000000,21.000000000000000,12.000000000000000,5201.000000000000000,18.000000000000000,10.000000000000000,5378.000000000000000,18.000000000000000,9.000000000000000,4639.000000000000000,18.000000000000000,0.000000000000000,0.000000000000000,14.000000000000000,9.000000000000000,785.000000000000000,16.000000000000000,10.000000000000000,3284.000000000000000,16.000000000000000,0.000000000000000,0.000000000000000,16.000000000000000,0.000000000000000,0.000000000000000,-9.090909090000000,-27.272727270000001,-19.073435189999998,10.428571430000000,18.000000000000000,4123.714285710000695,4
133,Episcopal Church of Leeds Parish (Markham),Episcopal Church of Leeds Parish,Leeds,4332 Leeds Manor Rd,,Markham,VA,22643-1906,Fauquier,US,UNITED STATES,4332 Leeds Manor Rd,,Markham,VA,22643-1906,US,UNITED STATES,540-364-2849,www.leedschurch.org,leedschurchmarkham@gmail.com,54-0994495,2327-7858,301.000000000000000,103.000000000000000,236994.000000000000000,293.000000000000000,97.000000000000000,288291.000000000000000,293.000000000000000,,,310.000000000000000,98.000000000000000,301586.000000000000000,,,,325.000000000000000,96.000000000000000,256593.000000000000000,334.000000000000000,77.000000000000000,280804.000000000000000,338.000000000000000,50.000000000000000,266641.000000000000000,339.000000000000000,57.000000000000000,262475.000000000000000,339.000000000000000,62.000000000000000,279764.000000000000000,-39.805825239999997,12.624584720000000,18.046870380000001,80.000000000000000,319.111111110000024,271643.500000000000000,8
134,Epiphany Episcopal Church (Oak Hill),Epiphany Episcopal Church,Epiphany,3301 Hidden Meadow Dr,,Oak Hill,VA,20171-,Fairfax,US,UNITED STATES,3301 Hidden Meadow Dr,,Oak Hill,VA,20171-0995,US,UNITED STATES,703-466-5200,http://www.epiphanyec.org,admin@epiphanyec.org,26-0572011,5025-3210,,,,,,,,,,,,,,,,235.000000000000000,0.000000000000000,246513.000000000000000,235.000000000000000,0.000000000000000,218798.000000000000000,252.000000000000000,86.000000000000000,347000.000000000000000,158.000000000000000,75.000000000000000,230345.000000000000000,158.000000000000000,70.000000000000000,216372.000000000000000,-18.604651160000003,-32.765957450000002,-12.226941380000001,77.000000000000000,207.599999999999994,251805.600000000005821,10
135,Epiphany Church (Henrico),Epiphany Church,Epiphany,8000 Hermitage Rd,,Henrico,VA,23228-3704,Henrico,US,UNITED STATES,PO Box 9544,,Richmond,VA,23228-0544,US,UNITED STATES,804-266-2503,www.epiphanyepiscopal.com,revandrewreinholz@gmail.com,54-0505885,3556-6884,352.000000000000000,102.000000000000000,199260.000000000000000,342.000000000000000,83.000000000000000,209040.000000000000000,350.000000000000000,78.000000000000000,214473.000000000000000,352.000000000000000,91.000000000000000,189421.000000000000000,355.000000000000000,89.000000000000000,210135.000000000000000,359.000000000000000,81.000000000000000,189143.000000000000000,349.000000000000000,81.000000000000000,178135.000000000000000,240.000000000000000,35.000000000000000,168493.000000000000000,240.000000000000000,0.000000000000000,0.000000000000000,186.000000000000000,66.000000000000000,206695.000000000000000,-35.294117649999997,-47.159090909999996,3.731305830000000,78.444444439999998,312.500000000000000,196088.333333329996094,11
136,Emmanuel Episcopal Church (Greenwood),Emmanuel Episcopal Church,Emmanuel Church,7599 Rockfish Gap Turnpike,,Greenwood,VA,22943,Albemarle,US,UNITED STATES,Post Office Box 38,,Greenwood,VA,22943-0038,US,UNITED STATES,540-456-6334,www.emmanuelgreenwood.org,info@emmanuelgreenwood.org,54-6051603,3099-4594,536.000000000000000,171.000000000000000,446922.000000000000000,439.000000000000000,149.000000000000000,462946.000000000000000,459.000000000000000,157.000000000000000,450710.000000000000000,392.000000000000000,144.000000000000000,478599.000000000000000,396.000000000000000,120.000000000000000,397095.000000000000000,389.000000000000000,115.000000000000000,464127.000000000000000,402.000000000000000,140.000000000000000,418475.000000000000000,404.000000000000000,94.000000000000000,434977.000000000000000,411.000000000000000,108.000000000000000,480971.000000000000000,466.000000000000000,112.000000000000000,481228.000000000000000,-34.502923979999998,-13.059701490000000,7.676059800000000,131.000000000000000,429.399999999999977,451605.000000000000000,4
137,Emmanuel Church at Brook Hill (Richmond),Emmanuel Church at Brook Hill,Emmanuel,1214 Wilmer Ave,,Richmond,VA,23227-2405,Henrico,US,UNITED STATES,1214 Wilmer Ave,,Richmond,VA,23227-2405,US,UNITED STATES,804-266-2431,emmanuelrichmond.org,emmanuel.church@verizon.net,54-0525303,6170-0241,342.000000000000000,105.000000000000000,269976.000000000000000,343.000000000000000,111.000000000000000,280031.000000000000000,344.000000000000000,108.000000000000000,285095.000000000000000,343.000000000000000,92.000000000000000,275994.000000000000000,339.000000000000000,101.000000000000000,268300.000000000000000,326.000000000000000,103.000000000000000,282653.000000000000000,215.000000000000000,118.000000000000000,275812.000000000000000,221.000000000000000,52.000000000000000,233311.000000000000000,210.000000000000000,63.000000000000000,237677.000000000000000,168.000000000000000,77.000000000000000,270296.000000000000000,-26.666666669999998,-50.877192979999997,0.118529050000000,93.000000000000000,285.100000000000023,267914.500000000000000,11
138,Emmanuel Church (Woodstock),Emmanuel Church,Emmanuel,122 East Court Street,Emmanuel Episcopal Church,Woodstock,VA,22664,Shenandoah,US,UNITED STATES,122 E Court St,,Woodstock,VA,22664-1727,US,UNITED STATES,540-459-2720,http://s://www.shenandoahepiscopalians.org,beckfordrector@gmail.com,54-0804513,7776-2979,94.000000000000000,59.000000000000000,130648.000000000000000,94.000000000000000,,,94.000000000000000,,0.000000000000000,89.000000000000000,0.000000000000000,,88.000000000000000,53.000000000000000,100400.000000000000000,94.000000000000000,49.000000000000000,112236.000000000000000,90.000000000000000,46.000000000000000,87214.000000000000000,41.000000000000000,23.000000000000000,81741.000000000000000,38.000000000000000,22.000000000000000,70053.000000000000000,31.000000000000000,25.000000000000000,74169.000000000000000,-57.627118639999999,-67.021276599999993,-43.229900190000002,39.571428569999995,75.299999999999997,93780.142857140002889,7
139,Emmanuel Church (Rapidan),Emmanuel Church,Emmanuel,28279 Rapidan Rd,,Rapidan,VA,22733,Culpeper,US,UNITED STATES,PO Box 81,,Rapidan,VA,22733-0081,US,UNITED STATES,540-672-1395,www.emmanuelrapidan.com,,54-6177711,1418-9237,58.000000000000000,38.000000000000000,62294.000000000000000,61.000000000000000,38.000000000000000,71935.000000000000000,60.000000000000000,38.000000000000000,71479.000000000000000,58.000000000000000,31.000000000000000,70167.000000000000000,58.000000000000000,34.000000000000000,73464.000000000000000,57.000000000000000,30.000000000000000,72644.000000000000000,44.000000000000000,26.000000000000000,67521.000000000000000,42.000000000000000,17.000000000000000,82365.000000000000000,31.000000000000000,24.000000000000000,68348.000000000000000,66.000000000000000,32.000000000000000,86993.000000000000000,-15.789473680000000,13.793103450000000,39.649083380000000,30.800000000000001,53.500000000000000,72721.000000000000000,5
140,Emmanuel Church (Middleburg),Emmanuel Church,Emmanuel,105 E Washington St,,Middleburg,VA,20117-2602,Loudoun,US,UNITED STATES,PO Box 306,,Middleburg,VA,20118-0306,US,UNITED STATES,540-687-6297,emmanuelmiddleburg.org,parishsecretary@emmanuelmiddleburg.org,54-0605900,1124-9422,118.000000000000000,63.000000000000000,218485.000000000000000,116.000000000000000,55.000000000000000,235335.000000000000000,113.000000000000000,54.000000000000000,,117.000000000000000,57.000000000000000,253994.000000000000000,138.000000000000000,54.000000000000000,202387.000000000000000,161.000000000000000,54.000000000000000,200981.000000000000000,141.000000000000000,57.000000000000000,202002.000000000000000,171.000000000000000,46.000000000000000,223772.000000000000000,177.000000000000000,43.000000000000000,229196.000000000000000,178.000000000000000,43.000000000000000,209670.000000000000000,-31.746031750000000,50.847457630000001,-4.034601920000000,52.600000000000001,143.000000000000000,219535.777777779992903,8
141,Emmanuel Church (King George),Emmanuel Church,Emmanuel,17062 James Madison Pkwy,,King George,VA,22485-2543,King George,US,UNITED STATES,PO Box 134,,King George,VA,22485-0134,US,UNITED STATES,540-775-3635,www.hwbkgva.org,stjohnec@verizon.net,54-6043901,1052-0526,8.000000000000000,38.000000000000000,3126.000000000000000,8.000000000000000,30.000000000000000,2884.000000000000000,9.000000000000000,32.000000000000000,3467.000000000000000,9.000000000000000,34.000000000000000,4963.000000000000000,9.000000000000000,35.000000000000000,5311.000000000000000,10.000000000000000,34.000000000000000,3685.000000000000000,10.000000000000000,30.000000000000000,2484.000000000000000,10.000000000000000,24.000000000000000,1923.000000000000000,6.000000000000000,22.000000000000000,100.000000000000000,6.000000000000000,23.000000000000000,3469.000000000000000,-39.473684209999995,-25.000000000000000,10.972488800000001,30.199999999999999,8.500000000000000,3141.199999999999818,6
142,Emmanuel Church (Harrisonburg),Emmanuel Church,Emmanuel,660 S Main St,,Harrisonburg,VA,22801-5819,Rockingham,US,UNITED STATES,660 S Main St,,Harrisonburg,VA,22801-5819,US,UNITED STATES,540-434-2357,emmanuelharrisonburg.org/default.asp,churchoffice@emmanuelharrisonburg.org,54-0698625,6081-4480,510.000000000000000,,,558.000000000000000,144.000000000000000,346280.000000000000000,561.000000000000000,138.000000000000000,330587.000000000000000,563.000000000000000,130.000000000000000,321721.000000000000000,318.000000000000000,115.000000000000000,280462.000000000000000,223.000000000000000,123.000000000000000,280611.000000000000000,219.000000000000000,96.000000000000000,283974.000000000000000,217.000000000000000,38.000000000000000,255279.000000000000000,217.000000000000000,67.000000000000000,247950.000000000000000,225.000000000000000,86.000000000000000,263944.000000000000000,-40.277777780000001,-55.882352940000004,-23.777290050000001,104.111111109999996,361.100000000000023,290089.777777779963799,7
143,Emmanuel Church (Alexandria),Emmanuel Church,Emmanuel,1608 Russell Rd,,Alexandria,VA,22301-1998,Alexandria City,US,UNITED STATES,1608 Russell Rd,,Alexandria,VA,22301-1998,US,UNITED STATES,703-683-0798,www.emmanuelonhigh.org/,administrator@emmanuelonhigh.org,54-0506454,1397-0884,667.000000000000000,141.000000000000000,328473.000000000000000,686.000000000000000,144.000000000000000,393308.000000000000000,693.000000000000000,161.000000000000000,431045.000000000000000,692.000000000000000,169.000000000000000,474153.000000000000000,723.000000000000000,152.000000000000000,499484.000000000000000,728.000000000000000,156.000000000000000,468357.000000000000000,719.000000000000000,150.000000000000000,509082.000000000000000,735.000000000000000,60.000000000000000,471509.000000000000000,648.000000000000000,93.000000000000000,573205.000000000000000,619.000000000000000,108.000000000000000,570142.000000000000000,-23.404255320000001,-7.196401799999999,73.573474840000003,133.400000000000006,691.000000000000000,471875.799999999988358,1
144,Cunningham Chapel Parish (Millwood),Cunningham Chapel Parish,Cunningham,809 Bishop Meade Rd.,,Millwood,VA,22646,Clarke,US,UNITED STATES,PO Box 153,,Millwood,VA,22646-0153,US,UNITED STATES,540-837-1112,www.cunninghamchapel.org,christchurch@cunninghamchapel.org,54-0682880,5087-1094,146.000000000000000,54.000000000000000,147618.000000000000000,150.000000000000000,56.000000000000000,141406.000000000000000,154.000000000000000,52.000000000000000,137519.000000000000000,155.000000000000000,54.000000000000000,133314.000000000000000,160.000000000000000,49.000000000000000,133991.000000000000000,159.000000000000000,50.000000000000000,123071.000000000000000,159.000000000000000,43.000000000000000,95274.000000000000000,158.000000000000000,35.000000000000000,100843.000000000000000,168.000000000000000,44.000000000000000,136048.000000000000000,189.000000000000000,47.000000000000000,137317.000000000000000,-12.962962959999999,29.452054790000002,-6.978146300000001,48.399999999999999,159.800000000000011,128640.100000000005821,16
145,Cople Parish (Kinsale),Cople Parish,Cople,72 Coles Point Rd,,Kinsale,VA,22469,Westmoreland,US,UNITED STATES,PO Box 110,,Hague,VA,22469-0110,US,UNITED STATES,804-472-2593,www.copleparish.com,copleparish@gmail.com,54-1286296,8578-3751,163.000000000000000,58.000000000000000,109877.000000000000000,161.000000000000000,54.000000000000000,114634.000000000000000,153.000000000000000,56.000000000000000,112697.000000000000000,147.000000000000000,63.000000000000000,135646.000000000000000,146.000000000000000,56.000000000000000,144884.000000000000000,141.000000000000000,54.000000000000000,140701.000000000000000,134.000000000000000,52.000000000000000,119806.000000000000000,139.000000000000000,33.000000000000000,137455.000000000000000,141.000000000000000,45.000000000000000,142325.000000000000000,144.000000000000000,52.000000000000000,180871.000000000000000,-10.344827590000000,-11.656441720000000,64.612248240000000,52.299999999999997,146.900000000000006,133889.600000000005821,12
146,Church of the Spirit (Alexandria),Church of the Spirit,Spirit,6107 Franconia Rd.,,Alexandria,VA,22310,Fairfax,US,UNITED STATES,6107 Franconia Rd.,,Alexandria,VA,22310,US,UNITED STATES,703-971-5242,www.thechurchofthespirit.org,info@thechurchofthespirit.com,54-1864389,6630-2829,172.000000000000000,0.000000000000000,,90.000000000000000,46.000000000000000,192758.000000000000000,90.000000000000000,,,74.000000000000000,36.000000000000000,172528.000000000000000,72.000000000000000,30.000000000000000,142482.000000000000000,72.000000000000000,0.000000000000000,0.000000000000000,30.000000000000000,23.000000000000000,82578.000000000000000,30.000000000000000,8.000000000000000,76749.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,-82.608695650000001,-82.558139529999991,-60.183753719999999,28.600000000000001,69.000000000000000,133419.000000000000000,13
147,Church of the Resurrection (Alexandria),Church of the Resurrection,Resurrection,2280 N Beauregard St,,Alexandria,VA,22311-2200,Alexandria City,US,UNITED STATES,2280 N Beauregard St,,Alexandria,VA,22311-2200,US,UNITED STATES,703-998-0888,www.welcometoresurrection.org,office@welcometoresurrection.org,54-0802538,2597-7190,153.000000000000000,104.000000000000000,201014.000000000000000,160.000000000000000,100.000000000000000,215243.000000000000000,144.000000000000000,95.000000000000000,208474.000000000000000,151.000000000000000,94.000000000000000,216847.000000000000000,144.000000000000000,86.000000000000000,214443.000000000000000,123.000000000000000,79.000000000000000,207377.000000000000000,127.000000000000000,78.000000000000000,208126.000000000000000,132.000000000000000,50.000000000000000,254387.000000000000000,114.000000000000000,68.000000000000000,251345.000000000000000,116.000000000000000,73.000000000000000,280064.000000000000000,-29.807692310000000,-24.183006540000001,39.325619109999998,82.700000000000003,136.400000000000006,225732.000000000000000,1
148,Church of the Messiah (Fredericksburg),Church of the Messiah,Messiah,12201 Spotswood Furnace Ln,,Fredericksburg,VA,22407-2265,Spotsylvania,US,UNITED STATES,12201 Spotswood Furnace Ln,,Fredericksburg,VA,22407-2265,US,UNITED STATES,540-786-3100,www.churchofthemessiahva.org,cotmfredericksburg@comcast.net,54-1450686,8239-0436,122.000000000000000,109.000000000000000,228348.000000000000000,120.000000000000000,106.000000000000000,223467.000000000000000,96.000000000000000,94.000000000000000,221163.000000000000000,104.000000000000000,90.000000000000000,213930.000000000000000,97.000000000000000,93.000000000000000,217908.000000000000000,106.000000000000000,92.000000000000000,227671.000000000000000,108.000000000000000,105.000000000000000,233071.000000000000000,85.000000000000000,52.000000000000000,242473.000000000000000,77.000000000000000,70.000000000000000,217469.000000000000000,86.000000000000000,83.000000000000000,250697.000000000000000,-23.853211010000003,-29.508196719999997,9.787254540000001,89.400000000000006,100.099999999999994,227619.700000000011642,6
