objectid,uid,stk_pids,stk_uids,stk_count,stk_uid,stk_group,stk_type,stk_check,cl_own_tot,stract,sblkgp,sblock,sadd,scounty,scity,sstate,szip,madd,careof,congr_name,verep,verep_man,v_confirm,v_notes,pid,taxid,taxamt,taxyear,acct_id,pv_type,ag_val,imp_val,lan_val,par_val,lsdate,lsprice,yr_blt,rgisacre,rgissqft,deed_acres,add_count,struct,structno,bldgcount,bldgsqft,nrooms,nstories,nunits,h_g_n5,h_g_p5,hai,hhi_g_n5,pop_g_n5,pop_g_p5,cdl_cat,cdl_date,cld_pct,dem_hi,dem_lo,dem_rat,fema_fz,fema_fzd,fema_fzr,fema_fzs,fema_nri,home_ex,lbcs_acdes,lbcs_fudes,lbcs_owdes,lbcs_sides,lbcs_stdes,usecode,usedesc,padus_pa,sc_block,sc_lot,sc_name,sc_nbhd,sc_subdv,zon,zon_id,zon_desc,zon_type,zon_stype,qoz,dda,qct,easement,hist_dist,wet_perc,walk_idx,trans_acc,diocese,diocese_related,church,cemetery,school,parking,open_space,residence,senior_living,seminary,other,med_age,medinc,med_rnt,md_h_vl,min_prc,pov_prc,ten_oo,ten_rnt,d_pov_perc,d_min_perc,d_oo_perc,d_rnt_perc,d_min_blw,d_pov_blw,d_rntr_blw,d_oo_blw,d_med_age,d_med_inc,d_med_hval,d_med_rnt,d_age_blw,d_inc_blw,d_hval_blw,d_mrnt_blw,lila_19,congdist_id,congdist118,ua_id,ua_name,juris_name,juris_type,juris_district,lat,lon,tld,calc_angle,x,y,streetview,c_tot_pop,asian_perc,black_perc,hisp_perc,dem_rat_class,walk_idx_class,yr_blt_converted,dio_region,v_owntype,v_zon,globalid,created_date,created_user,last_edited_date,last_edited_user,yr_blt_num,shape_Length,shape_Area
244,0824 01  0040_FAIRFAX_VA_29D2DD9D-6F47-45AD-8286-85411128AF45,,,0,,,0,,CHURCH EPISCOPAL ALL STS SHARON CHAPEL TRS OF,51059420700,510594207002,510594207002000,"3421 FRANCONIA RD, ALEXANDRIA 22310",FAIRFAX,ALEXANDRIA,VA,22310,"3421  FRANCONIA RD , ALEXANDRIA, VA 22310",,All Saints Sharon Chapel (Alexandria),1,1,1,,0824 01  0040,,,,,MARKET,,0.000000000000000,43000.000000000000000,43000.000000000000000,NONE,,,1.668130000000000,72665.000000000000000,,0.000000000000000,NONE,,2,5274.000000000000000,,,,0.000000000000000,0.000000000000000,84.000000000000000,1.980000000000000,0.050000000000000,-0.100000000000000,,,,52.049999999999997,46.469999999999999,2.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,VERY LOW,,HOUSEHOLD,PRIVATE HOUSEHOLD,NONPROFIT RELIGIOUS,DEVELOPED SITE WITH BUILDINGS,RESIDENTIAL BUILDINGS,610,,,,,,,,R-2,12334534.0,RESIDENTIAL,RESIDENTIAL,SINGLE FAMILY,No,0,0,,,,11.000000000000000,7.000000000000000,,,1,1,,,,,,,,36.600000000000001,181042.000000000000000,2629.000000000000000,675000.000000000000000,63.690475999999997,0.697865000000000,85.468165000000013,14.531835000000001,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,0,1,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,0,0,5001800US5108,Congressional District 8,92242,"Washington--Arlington, DC--VA--MD",Fairfax County,CO,Northern Virginia,38.791273000000004,-77.091599000000002,0.000000000000000,168.520688199999995,-77.091841210000013,38.792206260000000,"http://maps.google.com/maps?q=&layer=c&cbll=38.7922062622,-77.091841206&cbp=11,168.52068820491522,0,0,0",1144474.000000000000000,20.710181000000002,17.159277999999997,23.275862000000000,0,2,,13,2,,{D15B1AC2-4BEE-4EE7-AB9C-49EF425C73BC},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 5:00:16,rmurray_cgs,,0.006011859689028,0.000000699942500
245,0382 02  0171_FAIRFAX_VA_22ACAF36-698A-47F2-866F-29CB3FEFA4F7,,,0,,,0,,CHURCH EPISCOPAL HOLY COMFORTER,51059460900,510594609001,510594609001034,"543 BEULAH RD NORTHEAST, VIENNA 22180",FAIRFAX,VIENNA,VA,22180,"543  BEULAH RD NORTHEAST, VIENNA, VA 22180",,Church of the Holy Comforter (Vienna),1,1,1,,0382 02  0171,,,,,MARKET,,2485350.000000000000000,2650000.000000000000000,5135350.000000000000000,NONE,,1963.0,6.873100000000000,299399.000000000000000,,2.000000000000000,NONE,,2,23626.000000000000000,,1.000000000000000,,0.000000000000000,-0.480000000000000,70.000000000000000,0.000000000000000,-0.220000000000000,-0.490000000000000,,,,125.859999999999999,111.670000000000002,3.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,VERY LOW,,,,NONPROFIT RELIGIOUS,,,710,,,,,,,,RS-12.5,12072020.0,RESIDENTIAL SINGLE UNIT 12500 SQUARE FEET ZONE,RESIDENTIAL,SINGLE FAMILY,No,0,0,,,1.649473550000000,14.833333330000000,9.330000000000000,,,1,,,,,,,,,41.299999999999997,231000.000000000000000,3501.000000000000000,985400.000000000000000,25.268816999999999,4.531490000000000,91.134751999999992,8.865247999999999,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,1,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,0,0,0,0,5001800US5111,Congressional District 11,92242,"Washington--Arlington, DC--VA--MD",Vienna town,TO,Northern Virginia,38.915041000000002,-77.264799999999994,111.000000000000000,69.159742160000008,-77.266040250000003,38.914672449999998,"http://maps.google.com/maps?q=&layer=c&cbll=38.91467245,-77.2660402459&cbp=11,69.15974215762792,0,0,0",1144474.000000000000000,14.823349000000000,0.230415000000000,5.913978000000000,0,2,1/1/1963 0:00:00,10,2,,{8E1BFA27-BEAC-4EA2-A3C5-B08A62EC2FCB},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 5:00:16,rmurray_cgs,1963,0.007273670239475,0.000002888495750
246,0601 01  0079_FAIRFAX_VA_D6797F8D-48D4-4EB4-81C8-DD50F2C41EBD,,,0,,,0,,CHURCH EPISCOPAL ST PATRICKS,51059450602,510594506023,510594506023016,"3241 BRUSH DR, FALLS CHURCH 22042",FAIRFAX,FALLS CHURCH,VA,22042,"3241  BRUSH DR , FALLS CHURCH, VA 22042",,St Patricks Anglo Vietnamese Church (Falls Church),1,1,1,,0601 01  0079,,,,,MARKET,,490440.000000000000000,1197000.000000000000000,1687440.000000000000000,NONE,,1956.0,5.644570000000000,245882.000000000000000,,2.000000000000000,NONE,,2,11197.000000000000000,,2.000000000000000,,0.320000000000000,1.500000000000000,72.000000000000000,3.540000000000000,1.250000000000000,1.630000000000000,,,,98.650000000000006,89.540000000000006,3.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,HOUSEHOLD,PRIVATE HOUSEHOLD,NONPROFIT RELIGIOUS,DEVELOPED SITE WITH BUILDINGS,RESIDENTIAL BUILDINGS,710,,,,,,,,R-4,12339069.0,RESIDENTIAL 4 DWELLING UNIT PER ACRE,RESIDENTIAL,SINGLE FAMILY,No,0,0,,,,13.000000000000000,7.670000000000000,,,1,,,,,,,,,36.100000000000001,84688.000000000000000,1867.000000000000000,482800.000000000000000,67.865707000000000,15.659471999999999,40.535917999999995,59.464081999999998,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,0,0,0,1,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,0,0,5001800US5108,Congressional District 8,92242,"Washington--Arlington, DC--VA--MD",Fairfax County,CO,Northern Virginia,38.858128999999998,-77.189363999999998,2357.000000000000000,260.042297959999985,-77.189009719999987,38.858177890000000,"http://maps.google.com/maps?q=&layer=c&cbll=38.8581778878,-77.1890097249&cbp=11,260.0422979587813,0,0,0",1144474.000000000000000,22.374101000000000,5.611511000000000,38.153476999999995,0,2,1/1/1956 0:00:00,14,2,,{B760AA55-B1D3-49B1-BACB-75A90A5AD41C},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 5:00:16,rmurray_cgs,1956,0.006346644453462,0.000002370451250
247,0351 04200001_FAIRFAX_VA_902EBE3D-1AA5-4704-A7B3-E821B8636EF9,,,0,,,0,,JOHNSTON SHANNON S BISHOP OF THE PROTESTANT EPISCOPAL CHURCH,51059482601,510594826011,510594826011000,"3301 HIDDEN MEADOW DR, HERNDON 20171",FAIRFAX,HERNDON,VA,20171,"110 WEST FRANKLIN ST , RICHMOND, VA 23220",,Epiphany Episcopal Church (Oak Hill),1,1,1,,0351 04200001,,,,,MARKET,,3176190.000000000000000,1059000.000000000000000,4235190.000000000000000,2012-05-23,0.000000000000000,1989.0,4.644760000000001,202330.000000000000000,,1.000000000000000,NONE,,1,30774.000000000000000,,1.000000000000000,,0.000000000000000,-0.480000000000000,97.000000000000000,0.000000000000000,-0.280000000000000,-0.620000000000000,,,,116.579999999999998,113.469999999999999,1.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,HOUSEHOLD,PRIVATE HOUSEHOLD,,DEVELOPED SITE WITH BUILDINGS,RESIDENTIAL BUILDINGS,710,,,,,,,,PDH-2,12338852.0,PLANNED DEVELOPMENT HOUSING,PLANNED,PLANNED,No,0,0,,,,11.166666670000001,6.330000000000000,,,1,,,,,,,,,43.700000000000003,167083.000000000000000,2759.000000000000000,687800.000000000000000,62.188184000000000,0.437637000000000,88.554757999999993,11.445242000000000,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,0,1,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,0,0,5001800US5111,Congressional District 11,92242,"Washington--Arlington, DC--VA--MD",Fairfax County,CO,Northern Virginia,38.906475000000000,-77.407335000000003,1294.000000000000000,98.713977090000000,-77.408264949999989,38.906586220000001,"http://maps.google.com/maps?q=&layer=c&cbll=38.9065862169,-77.4082649488&cbp=11,98.71397708932791,0,0,0",1144474.000000000000000,49.861415000000001,2.669584000000000,8.329685999999999,0,2,1/1/1989 0:00:00,10,2,,{4199765E-A6AD-467F-B0AA-A140EDEAEDD1},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 5:00:16,rmurray_cgs,1989,0.005726630377957,0.000001951524750
248,0504 16  0182A_FAIRFAX_VA_08F4B6CF-754E-4242-810F-A9BB2D984E2F,,,0,,,0,,CHURCH EPISCOPAL PROTESTANT DIOCESE OF VIRGINIA,51059450200,510594502002,510594502002018,"7000 ARLINGTON BLVD, FALLS CHURCH 22042",FAIRFAX,FALLS CHURCH,VA,22042,"7000  ARLINGTON BLVD , FALLS CHURCH, VA 22042",,La Iglesia de Santa Maria (Falls Church),1,1,1,,0504 16  0182A,,,,,MARKET,,0.000000000000000,1135000.000000000000000,1135000.000000000000000,2004-04-02,4200000.000000000000000,,1.152820000000000,50218.000000000000000,,1.000000000000000,NONE,,1,1857.000000000000000,,,,0.000000000000000,-0.160000000000000,90.000000000000000,1.130000000000000,-0.050000000000000,-0.300000000000000,,,,116.590000000000003,99.799999999999997,5.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,VERY LOW,,HOUSEHOLD,PRIVATE HOUSEHOLD,NONPROFIT RELIGIOUS,DEVELOPED SITE WITH BUILDINGS,SINGLE-FAMILY BUILDINGS,971,,,,,,,,R-4,12339260.0,RESIDENTIAL 4 DWELLING UNIT PER ACRE,RESIDENTIAL,SINGLE FAMILY,No,0,0,,,,14.500000000000000,9.330000000000000,1,,1,,,,,,,,,33.700000000000003,125266.000000000000000,0.000000000000000,639600.000000000000000,66.760562999999991,16.099674999999998,66.931407999999990,33.068592000000002,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,0,0,0,1,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,1,0,5001800US5108,Congressional District 8,92242,"Washington--Arlington, DC--VA--MD",Fairfax County,CO,Northern Virginia,38.868448000000001,-77.185906000000003,2509.000000000000000,347.524306840000008,-77.185793590000003,38.868049850000006,"http://maps.google.com/maps?q=&layer=c&cbll=38.8680498512,-77.1857935914&cbp=11,347.52430683526075,0,0,0",1144474.000000000000000,12.394366000000000,1.061755000000000,52.979414999999996,0,2,,14,2,,{E03C1094-BF67-4E7E-9DAD-92DF913A53A6},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 4:58:25,rmurray_cgs,,0.002730238810941,0.000000484200000
250,0382 01  0006_FAIRFAX_VA_AA49874E-C6B6-4FC5-B44D-40B79A4627EB,,,0,,,0,,CHURCH EPISCOPAL HOLY COMFORTER,51059460300,510594603001,510594603001003,WOLF TRAP 22180,FAIRFAX,WOLF TRAP,VA,22180,"543  BEULAH RD NORTHEAST, VIENNA, VA 22180",,Church of the Holy Comforter (Vienna),1,1,1,,0382 01  0006,,,,,MARKET,,0.000000000000000,1541000.000000000000000,1541000.000000000000000,NONE,,,6.538940000000000,284842.000000000000000,,0.000000000000000,NONE,,0,,,,,0.000000000000000,-0.470000000000000,81.000000000000000,0.000000000000000,-0.570000000000000,-1.230000000000000,,,,118.500000000000000,104.370000000000005,2.0,A,2023-10-17,"[{""ZONE"":""A"",""SUBTYPE"":NULL,""PERCENT"":27},{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":73}]",,VERY LOW,,HOUSEHOLD,PRIVATE HOUSEHOLD,NONPROFIT RELIGIOUS,DEVELOPED SITE WITH BUILDINGS,SINGLE-FAMILY BUILDINGS,971,,,,,,,,R-1,12336608.0,RESIDENTIAL 1 DWELLING UNIT PER ACRE,RESIDENTIAL,SINGLE FAMILY,No,0,0,,,44.292961640000001,9.000000000000000,1.330000000000000,,,1,,,,1,,,,1,47.000000000000000,248733.000000000000000,3501.000000000000000,1010300.000000000000000,27.918782000000000,1.160261000000000,95.233160999999996,4.766839000000000,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,1,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,0,0,0,0,5001800US5111,Congressional District 11,92242,"Washington--Arlington, DC--VA--MD",Vienna town,TO,Northern Virginia,38.916341000000003,-77.262937000000008,29.000000000000000,,-77.262936990000000,38.916340699999999,"http://maps.google.com/maps?q=&layer=c&cbll=38.916340704126405,-77.26293699361631&cbp=11,0,0,0,0",1144474.000000000000000,20.485859000000001,0.616389000000000,5.656273000000001,0,1,,10,2,,{BBF3C491-F836-4B34-9F6E-AE0F975C5955},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 5:00:06,rmurray_cgs,,0.006944867776682,0.000002748097000
251,0282 01  0012_FAIRFAX_VA_606BF8F5-F80C-48F7-AC88-0AA06925916F,,,0,,,0,,CHURCH EPISCOPAL ST THOMAS MC LEAN TRS,51059480302,510594803023,510594803023005,"8991 BROOK RD, MC LEAN 22102",FAIRFAX,MC LEAN,VA,22102,"8991  BROOK RD , MCLEAN, VA 22102",,St Thomas Church (McLean),1,1,1,,0282 01  0012,,,,,MARKET,,1089930.000000000000000,922000.000000000000000,2011930.000000000000000,NONE,,1962.0,5.057680000000000,220317.000000000000000,,2.000000000000000,NONE,,2,21314.000000000000000,,1.000000000000000,,0.000000000000000,-0.480000000000000,45.000000000000000,0.000000000000000,-0.280000000000000,-0.640000000000000,,,,116.280000000000001,111.120000000000005,1.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,HOUSEHOLD,PRIVATE HOUSEHOLD,NONPROFIT RELIGIOUS,DEVELOPED SITE WITH BUILDINGS,RESIDENTIAL BUILDINGS,710,,,,,,,,R-1,12340229.0,RESIDENTIAL 1 DWELLING UNIT PER ACRE,RESIDENTIAL,SINGLE FAMILY,No,0,0,,,,7.666666670000000,68.000000000000000,,,1,,,,,,,,,45.500000000000000,250001.000000000000000,2400.000000000000000,1793400.000000000000000,42.295082000000001,2.229508000000000,73.721682999999999,26.278317000000001,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,1,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,0,0,0,0,5001800US5111,Congressional District 11,92242,"Washington--Arlington, DC--VA--MD",Fairfax County,CO,Northern Virginia,38.943393000000000,-77.253602000000001,1681.000000000000000,90.351263299999999,-77.254785209999994,38.943398400000000,"http://maps.google.com/maps?q=&layer=c&cbll=38.9433983989,-77.2547852052&cbp=11,90.35126329666335,0,0,0",1144474.000000000000000,31.038250999999999,4.043716000000000,7.016393000000000,0,1,1/1/1962 0:00:00,10,2,,{CCCB530A-275C-4C64-BED7-33BD5A0E8C4D},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 5:00:17,rmurray_cgs,1962,0.005999033880347,0.000002126388875
253,1022 12      A_FAIRFAX_VA_35544097-1ACA-4503-82F4-F14FEFED27EE,,,0,,,0,,CHURCH EPISCOPAL ST LUKES PROTESTANT,51059415600,510594156002,510594156002019,"8009 FORT HUNT RD, ALEXANDRIA 22308",FAIRFAX,ALEXANDRIA,VA,22308,"8009  FORT HUNT RD , ALEXANDRIA, VA 22308",,St Lukes Church (Alexandria),1,1,1,,1022 12      A,,,,,MARKET,,2257120.000000000000000,479000.000000000000000,2736120.000000000000000,NONE,,1969.0,0.991250000000000,43180.000000000000000,,1.000000000000000,NONE,,1,18113.000000000000000,,2.000000000000000,,0.000000000000000,-0.460000000000000,63.000000000000000,0.000000000000000,-0.160000000000000,-0.470000000000000,,,,12.600000000000000,11.180000000000000,0.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,VERY LOW,,HOUSEHOLD,PRIVATE HOUSEHOLD,NONPROFIT RELIGIOUS,DEVELOPED SITE WITH BUILDINGS,SINGLE-FAMILY BUILDINGS,710,,,,,,,,R-2,12340158.0,RESIDENTIAL,RESIDENTIAL,SINGLE FAMILY,No,1,0,,1,,10.500000000000000,3.330000000000000,,,1,,,,,,,,,54.500000000000000,250001.000000000000000,0.000000000000000,1091500.000000000000000,18.213729000000001,0.702028000000000,100.000000000000000,0.000000000000000,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,1,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,0,0,1,0,5001800US5108,Congressional District 8,92242,"Washington--Arlington, DC--VA--MD",Fairfax County,CO,Northern Virginia,38.739680000000000,-77.053843999999998,3012.000000000000000,63.132169630000000,-77.054227919999988,38.739528129999997,"http://maps.google.com/maps?q=&layer=c&cbll=38.7395281321,-77.0542279158&cbp=11,63.1321696331792,0,0,0",1144474.000000000000000,7.878315000000001,5.811232000000000,6.006240000000000,0,1,1/1/1969 0:00:00,13,2,,{93EC5A06-7819-4603-B57F-0B261708C225},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 4:58:08,rmurray_cgs,1969,0.002618786468643,0.000000415640625
254,0971 01  0022_FAIRFAX_VA_95F54F54-E1F6-4D43-AAC2-429BEFE72061,,,0,,,0,,CHURCH EPISCOPAL BISHOP EPISCOPAL DIOCESE,51059492201,510594922011,510594922011049,"8116 OX RD, FAIRFAX STATION 22039",FAIRFAX,FAIRFAX STATION,VA,22039,"110 WEST FRANKLIN ST , RICHMOND, VA 23220",,,1,1,1,,0971 01  0022,,,,,MARKET,,0.000000000000000,514000.000000000000000,514000.000000000000000,2000-05-16,275000.000000000000000,,4.257340000000000,185454.000000000000000,,0.000000000000000,NONE,,1,799.000000000000000,,,,0.000000000000000,-0.470000000000000,69.000000000000000,0.000000000000000,-0.180000000000000,-0.590000000000000,,,,100.719999999999999,92.700000000000003,3.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,VERY LOW,,HOUSEHOLD,PRIVATE HOUSEHOLD,,DEVELOPED SITE WITH BUILDINGS,SINGLE-FAMILY BUILDINGS,971,,,,,,,,R-C,12339351.0,RESIDENTIAL CONSERVATION,SPECIAL,SPECIAL,No,0,0,,,5.640949660000000,6.000000000000000,,1,1,,,,,1,,,,1,52.399999999999999,250001.000000000000000,0.000000000000000,1050800.000000000000000,37.641411999999995,3.736716000000000,99.104478000000000,0.895522000000000,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,1,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,0,0,1,0,5001800US5111,Congressional District 11,,,Fairfax County,CO,Northern Virginia,38.736055999999998,-77.281951999999990,175.000000000000000,218.291917140000010,-77.281373270000003,38.736630630000001,"http://maps.google.com/maps?q=&layer=c&cbll=38.7366306314,-77.2813732674&cbp=11,218.29191713666353,0,0,0",1144474.000000000000000,15.255399000000001,8.433321999999999,7.062050000000000,0,1,,0,1,,{A5955CA7-18AD-41E1-AA04-854213253095},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 4:58:32,rmurray_cgs,,0.005532070247861,0.000001784727500
255,0313 01  0059_FAIRFAX_VA_31822BD1-CDC4-4139-9FC5-98260AFC32B0,,,0,,,0,,CHURCH EPISCOPAL ST DUNSTANS TRS,51059470700,510594707003,510594707003002,"1830 KIRBY RD, MC LEAN 22101",FAIRFAX,MC LEAN,VA,22101,"1830  KIRBY RD , MCLEAN, VA 22101",,St Dunstans Church (McLean) & St Francis Korean Church (McLean),1,1,1,,0313 01  0059,,,,,MARKET,,1487540.000000000000000,3285000.000000000000000,4772540.000000000000000,NONE,,1964.0,5.119580000000000,223014.000000000000000,,1.000000000000000,NONE,,6,16813.000000000000000,,1.000000000000000,,0.330000000000000,0.640000000000000,55.000000000000000,0.000000000000000,0.670000000000000,0.920000000000000,,,,111.480000000000004,94.040000000000006,4.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,HOUSEHOLD,PRIVATE HOUSEHOLD,NONPROFIT RELIGIOUS,DEVELOPED SITE WITH BUILDINGS,SINGLE-FAMILY BUILDINGS,710,,,,,,,,R-3,12334676.0,RESIDENTIAL 3 DWELLING UNIT PER ACRE,RESIDENTIAL,SINGLE FAMILY,No,1,0,,,,12.000000000000000,2.330000000000000,,,1,,1,,,,,,,45.899999999999999,250001.000000000000000,3501.000000000000000,1150300.000000000000000,38.497568000000001,1.963610000000000,87.513339999999999,12.486659999999999,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,1,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,0,0,0,0,5001800US5108,Congressional District 8,92242,"Washington--Arlington, DC--VA--MD",Fairfax County,CO,Northern Virginia,38.916945999999996,-77.160934999999995,932.000000000000000,315.009843369999999,-77.159912269999992,38.916146390000002,"http://maps.google.com/maps?q=&layer=c&cbll=38.9161463866,-77.1599122666&cbp=11,315.0098433689067,0,0,0",1144474.000000000000000,30.643127000000000,3.891191000000000,2.666186000000000,0,2,1/1/1964 0:00:00,10,2,,{F19E945B-12C2-44BD-9F11-5B27F02E54A3},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 5:00:07,rmurray_cgs,1964,0.007259341898055,0.000002151784750
256,0601 21      A_FAIRFAX_VA_53E20510-8D12-4C10-A375-B0275D9852CD,,,0,,,0,,CHURCH EPISCOPAL ST PATRICKS OF FALLS CHURCH TRS OF,51059450602,510594506023,510594506023016,WEST FALLS CHURCH 22042,FAIRFAX,WEST FALLS CHURCH,VA,22042,"3241  BRUSH DR , FALLS CHURCH, VA 22042",,St Patricks Anglo Vietnamese Church (Falls Church),1,1,1,,0601 21      A,,,,,MARKET,,0.000000000000000,983000.000000000000000,983000.000000000000000,1970-01-16,0.000000000000000,,2.620020000000000,114130.000000000000000,,0.000000000000000,NONE,,1,72.000000000000000,,,,0.320000000000000,1.500000000000000,72.000000000000000,3.540000000000000,1.250000000000000,1.630000000000000,,,,94.019999999999996,87.450000000000003,3.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,HOUSEHOLD,PRIVATE HOUSEHOLD,NONPROFIT RELIGIOUS,DEVELOPED SITE WITH BUILDINGS,RESIDENTIAL BUILDINGS,710,,,,,,,,R-4,12339069.0,RESIDENTIAL 4 DWELLING UNIT PER ACRE,RESIDENTIAL,SINGLE FAMILY,No,0,0,,,,13.000000000000000,7.670000000000000,,,1,,,,1,,,,1,36.100000000000001,84688.000000000000000,1867.000000000000000,482800.000000000000000,67.865707000000000,15.659471999999999,40.535917999999995,59.464081999999998,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,0,0,0,1,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,0,0,5001800US5108,Congressional District 8,92242,"Washington--Arlington, DC--VA--MD",Fairfax County,CO,Northern Virginia,38.858091999999999,-77.190233000000006,2320.000000000000000,,-77.190232739999999,38.858092499999998,"http://maps.google.com/maps?q=&layer=c&cbll=38.85809249988911,-77.19023273851224&cbp=11,0,0,0,0",1144474.000000000000000,22.374101000000000,5.611511000000000,38.153476999999995,0,2,,14,2,,{29F9E0AC-FCA0-4BD2-BC5B-70AF131C35E8},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 5:00:18,rmurray_cgs,,0.005535072687844,0.000001100282625
